%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1680087732252393612,234,1680087732251682996,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032665,-0.003768,0.008788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.257861,-0.143672,9.347803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087732501483924,235,1680087732500847101,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040113,0.014852,-0.023665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.425342,-0.105391,9.398046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087732752561164,236,1680087732751010894,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045433,-0.043137,0.038581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.13584,-0.366182,9.572705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087733002646737,237,1680087733000427007,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037985,-0.00164,0.049753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.253076,-0.105391,9.398046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087733251719237,238,1680087733250224113,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005,0.009,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087733502728507,239,1680087733502188920,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005,0.009,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087733752449445,240,1680087733750391960,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006172,0.020172,0.040709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.351172,-0.370967,9.505713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087734002382257,241,1680087734001475095,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003404,-0.016537,0.027941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.21958,-0.366182,9.541601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087734252291892,242,1680087734251025915,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022556,0.003148,0.043369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.30332,-0.548018,9.49375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087734501441215,243,1680087734500827074,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00564,0.011128,-0.0093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.346387,-0.337471,9.386084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
