%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1.68009E+18,25,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.16088,0.151579,0.010916,0,0,0,0,0,0,0,0,0,-2.286572,0.174541,9.240137,0,0,0,0,0,0,0,0,0
1.68009E+18,26,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.014684,0.008468,0.110402,0,0,0,0,0,0,0,0,0,-2.731592,-0.033613,9.594238,0,0,0,0,0,0,0,0,0
1.68009E+18,27,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.055009,0.074438,-0.084846,0,0,0,0,0,0,0,0,0,-2.131055,0.208037,9.575098,0,0,0,0,0,0,0,0,0
1.68009E+18,28,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.114063,-0.077718,0.110402,0,0,0,0,0,0,0,0,0,-3.021094,-0.62458,9.008057,0,0,0,0,0,0,0,0,0
1.68009E+18,29,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.045541,0.018044,0.359916,0,0,0,0,0,0,0,0,0,-2.166943,-0.122139,10.127783,0,0,0,0,0,0,0,0,0
1.68009E+18,30,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.09491,-0.061226,0.052413,0,0,0,0,0,0,0,0,0,-2.518652,-0.083857,9.232959,0,0,0,0,0,0,0,0,0
1.68009E+18,31,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.001916,-0.166032,0.051349,0,0,0,0,0,0,0,0,0,-3.219678,-0.208271,9.220996,0,0,0,0,0,0,0,0,0
1.68009E+18,32,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.024152,-0.303291,0.051881,0,0,0,0,0,0,0,0,0,-2.207617,-0.734639,8.833399,0,0,0,0,0,0,0,0,0
1.68009E+18,33,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.148111,0.076566,-0.123683,0,0,0,0,0,0,0,0,0,-3.102441,-0.545625,8.924316,0,0,0,0,0,0,0,0,0
1.68009E+18,34,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.00564,-0.07027,-0.144431,0,0,0,0,0,0,0,0,0,-2.827295,-0.581514,8.943457,0,0,0,0,0,0,0,0,0
1.68009E+18,35,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.081078,-0.085166,-0.079526,0,0,0,0,0,0,0,0,0,-2.5354,-0.61501,9.644483,0,0,0,0,0,0,0,0,0
1.68009E+18,36,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.009364,-0.172416,0.042305,0,0,0,0,0,0,0,0,0,-2.396631,0.05252,9.553564,0,0,0,0,0,0,0,0,0
1.68009E+18,37,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.038517,-0.126663,-0.045477,0,0,0,0,0,0,0,0,0,-2.207617,0.021416,9.33584,0,0,0,0,0,0,0,0,0
1.68009E+18,38,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.18014,0.021236,0.194992,0,0,0,0,0,0,0,0,0,-1.214697,-0.129316,9.673193,0,0,0,0,0,0,0,0,0
1.68009E+18,39,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.008832,-0.000576,0.02528,0,0,0,0,0,0,0,0,0,-1.815234,-0.143672,9.572705,0,0,0,0,0,0,0,0,0
1.68009E+18,40,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.059373,-0.256474,-0.008768,0,0,0,0,0,0,0,0,0,-1.910937,0.198467,9.532031,0,0,0,0,0,0,0,0,0
1.68009E+18,41,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.026813,-0.247962,0.097102,0,0,0,0,0,0,0,0,0,-0.886914,0.059697,8.572607,0,0,0,0,0,0,0,0,0
1.68009E+18,42,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.139067,0.113806,0.155623,0,0,0,0,0,0,0,0,0,-1.784131,0.222393,8.754443,0,0,0,0,0,0,0,0,0
1.68009E+18,43,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.114171,-0.049521,-0.296587,0,0,0,0,0,0,0,0,0,-1.714746,0.815752,9.917236,0,0,0,0,0,0,0,0,0
1.68009E+18,44,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.012024,-0.194761,-0.116767,0,0,0,0,0,0,0,0,0,-1.824805,0.301348,9.27124,0,0,0,0,0,0,0,0,0
1.68009E+18,45,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.057777,0.041453,-0.165712,0,0,0,0,0,0,0,0,0,-1.229053,0.279814,9.35498,0,0,0,0,0,0,0,0,0
1.68009E+18,46,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.052989,-0.038881,-0.045477,0,0,0,0,0,0,0,0,0,-1.185986,0.373125,9.510498,0,0,0,0,0,0,0,0,0
1.68009E+18,47,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.040221,-0.027177,0.008788,0,0,0,0,0,0,0,0,0,-1.264941,0.794219,9.697119,0,0,0,0,0,0,0,0,0
1.68009E+18,48,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.07097,-0.041009,-0.041753,0,0,0,0,0,0,0,0,0,-1.666895,0.416191,9.340625,0,0,0,0,0,0,0,0,0
1.68009E+18,49,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.139067,0.223401,-0.126875,0,0,0,0,0,0,0,0,0,-0.377295,-0.045576,9.804785,0,0,0,0,0,0,0,0,0
1.68009E+18,50,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.054477,-0.221361,0.046029,0,0,0,0,0,0,0,0,0,-1.530518,0.418584,9.543994,0,0,0,0,0,0,0,0,0
1.68009E+18,51,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.109274,0.084546,-0.063566,0,0,0,0,0,0,0,0,0,-1.257764,0.021416,9.386084,0,0,0,0,0,0,0,0,0
1.68009E+18,52,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.005,0.009,0.004,0,0,0,0,0,0,0,0,0,-0.15,0.22,0,0,0,0,0,0,0,0,0,0
1.68009E+18,53,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.025857,0.081886,0.057201,0,0,0,0,0,0,0,0,0,-1.719531,0.009453,9.754541,0,0,0,0,0,0,0,0,0
1.68009E+18,54,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.037985,0.064861,0.229041,0,0,0,0,0,0,0,0,0,-1.973145,-0.330293,9.608594,0,0,0,0,0,0,0,0,0
1.68009E+18,55,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.010852,0.062201,-0.01728,0,0,0,0,0,0,0,0,0,-2.025781,-0.114961,9.340625,0,0,0,0,0,0,0,0,0
1.68009E+18,56,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.000212,0.045177,-0.031645,0,0,0,0,0,0,0,0,0,-2.22915,-0.562373,9.477002,0,0,0,0,0,0,0,0,0
1.68009E+18,57,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.170988,-0.09687,0.113595,0,0,0,0,0,0,0,0,0,-1.583154,-0.598262,9.165967,0,0,0,0,0,0,0,0,0
1.68009E+18,58,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.134919,0.28937,-0.025793,0,0,0,0,0,0,0,0,0,-2.559326,-0.222627,9.496142,0,0,0,0,0,0,0,0,0
1.68009E+18,59,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.043837,-0.081974,-0.022069,0,0,0,0,0,0,0,0,0,-2.803369,-0.153242,9.778467,0,0,0,0,0,0,0,0,0
1.68009E+18,60,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.001276,-0.142623,0.147643,0,0,0,0,0,0,0,0,0,-2.035352,-0.265693,9.433935,0,0,0,0,0,0,0,0,0
1.68009E+18,61,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.233341,0.059541,-0.002384,0,0,0,0,0,0,0,0,0,-2.410986,0.291777,9.668408,0,0,0,0,0,0,0,0,0
1.68009E+18,62,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.004576,0.014852,-0.024729,0,0,0,0,0,0,0,0,0,-1.920508,0.026201,9.721045,0,0,0,0,0,0,0,0,0
1.68009E+18,63,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.018832,-0.095274,-0.14922,0,0,0,0,0,0,0,0,0,-1.891797,-0.311152,9.2521,0,0,0,0,0,0,0,0,0
1.68009E+18,64,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.08225,0.031877,-0.086442,0,0,0,0,0,0,0,0,0,-1.640576,-0.303975,9.512891,0,0,0,0,0,0,0,0,0
1.68009E+18,65,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.259302,-0.233066,0.00932,0,0,0,0,0,0,0,0,0,-1.590332,-0.131709,9.443506,0,0,0,0,0,0,0,0,0
1.68009E+18,66,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.004576,0.058477,0.149771,0,0,0,0,0,0,0,0,0,-2.178906,0.06209,9.701904,0,0,0,0,0,0,0,0,0
1.68009E+18,67,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.021601,-0.220297,0.191268,0,0,0,0,0,0,0,0,0,-2.585645,-0.227412,9.426758,0,0,0,0,0,0,0,0,0
1.68009E+18,68,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.053521,-0.128791,0.040177,0,0,0,0,0,0,0,0,0,-1.621436,-0.122139,9.137256,0,0,0,0,0,0,0,0,0
1.68009E+18,69,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.142899,0.079758,0.024748,0,0,0,0,0,0,0,0,0,-1.67168,0.789434,9.625341,0,0,0,0,0,0,0,0,0
1.68009E+18,70,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.066822,-0.050585,0.011448,0,0,0,0,0,0,0,0,0,-1.963574,0.29417,9.855029,0,0,0,0,0,0,0,0,0
1.68009E+18,71,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.056713,-0.095806,0.020492,0,0,0,0,0,0,0,0,0,-1.9875,0.255889,9.383692,0,0,0,0,0,0,0,0,0
1.68009E+18,72,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.047561,-0.049521,0.00134,0,0,0,0,0,0,0,0,0,-1.516162,0.265459,9.455469,0,0,0,0,0,0,0,0,0
1.68009E+18,73,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.069373,-0.067078,0.196056,0,0,0,0,0,0,0,0,0,-1.482666,0.777471,10.149317,0,0,0,0,0,0,0,0,0
1.68009E+18,74,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.024261,0.07497,0.176372,0,0,0,0,0,0,0,0,0,-1.712353,0.557354,8.701807,0,0,0,0,0,0,0,0,0
1.68009E+18,75,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.015216,0.164348,0.162008,0,0,0,0,0,0,0,0,0,-2.564111,1.162676,9.699512,0,0,0,0,0,0,0,0,0
1.68009E+18,76,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.457319,-0.354896,-0.273178,0,0,0,0,0,0,0,0,0,-1.343897,1.928301,9.352588,0,0,0,0,0,0,0,0,0
1.68009E+18,77,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.057669,0.225529,-0.122619,0,0,0,0,0,0,0,0,0,-0.719434,1.346904,9.433935,0,0,0,0,0,0,0,0,0
1.68009E+18,78,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.105659,0.123383,0.024216,0,0,0,0,0,0,0,0,0,-1.372607,1.495244,10.065577,0,0,0,0,0,0,0,0,0
1.68009E+18,79,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.054477,0.049433,0.004,0,0,0,0,0,0,0,0,0,-1.3104,1.119609,9.386084,0,0,0,0,0,0,0,0,0
1.68009E+18,80,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.014044,0.043049,-0.007172,0,0,0,0,0,0,0,0,0,-1.573584,1.476104,9.41958,0,0,0,0,0,0,0,0,0
1.68009E+18,81,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.286966,-0.010152,-0.025793,0,0,0,0,0,0,0,0,0,-1.477881,1.655547,9.26167,0,0,0,0,0,0,0,0,0
1.68009E+18,82,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.029473,-0.002172,-0.048137,0,0,0,0,0,0,0,0,0,-1.731494,1.578984,9.685156,0,0,0,0,0,0,0,0,0
1.68009E+18,83,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.191204,-0.053245,-0.044945,0,0,0,0,0,0,0,0,0,-2.097559,1.172246,9.673193,0,0,0,0,0,0,0,0,0
1.68009E+18,84,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.07363,-0.112299,0.130087,0,0,0,0,0,0,0,0,0,-1.403711,0.21043,9.16836,0,0,0,0,0,0,0,0,0
1.68009E+18,85,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.250258,-0.158584,-0.142303,0,0,0,0,0,0,0,0,0,-1.530518,0.119512,9.666016,0,0,0,0,0,0,0,0,0
1.68009E+18,86,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.083206,-0.089954,-0.026857,0,0,0,0,0,0,0,0,0,-1.540088,-0.538447,9.213819,0,0,0,0,0,0,0,0,0
1.68009E+18,87,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.042773,0.019108,0.006128,0,0,0,0,0,0,0,0,0,-1.762598,-0.356611,9.821533,0,0,0,0,0,0,0,0,0
1.68009E+18,88,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.062034,-0.031433,-0.025261,0,0,0,0,0,0,0,0,0,-1.351074,-0.339863,9.414795,0,0,0,0,0,0,0,0,0
1.68009E+18,89,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.00564,0.023364,0.015172,0,0,0,0,0,0,0,0,0,-1.358252,-0.232197,9.749756,0,0,0,0,0,0,0,0,0
1.68009E+18,90,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.041285,0.008468,-0.08857,0,0,0,0,0,0,0,0,0,-1.544873,-0.404463,9.522461,0,0,0,0,0,0,0,0,0
1.68009E+18,91,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.004576,-0.045265,-0.15986,0,0,0,0,0,0,0,0,0,-1.506592,-0.038398,9.610987,0,0,0,0,0,0,0,0,0
1.68009E+18,92,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.07427,0.020172,-0.207741,0,0,0,0,0,0,0,0,0,-1.430029,-0.138887,9.520068,0,0,0,0,0,0,0,0,0
1.68009E+18,93,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.014684,0.010064,-0.195505,0,0,0,0,0,0,0,0,0,-1.375,0.150615,9.859815,0,0,0,0,0,0,0,0,0
1.68009E+18,94,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.00564,-0.058034,-0.207209,0,0,0,0,0,0,0,0,0,-1.343897,-0.186738,9.378906,0,0,0,0,0,0,0,0,0
1.68009E+18,95,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.051393,-0.011748,-0.160924,0,0,0,0,0,0,0,0,0,-1.312793,0.131475,9.486572,0,0,0,0,0,0,0,0,0
